listing_id,host_id,longitude,latitude,room_type,accommodates,instant_bookable,base_price
638401413782978130,382146507,-4.420914,36.722069,Entire home/apt,4,t,160.0
593807685540946920,11733642,-4.41326,36.72718,Entire home/apt,7,t,180.0
689209787389564671,13967638,-4.412884,36.7277096,Entire home/apt,4,f,85.0
1169368107504912867,4884962,-4.4208213,36.7192407,Entire home/apt,10,t,191.0
53218911,413971511,-4.43439,36.73737,Entire home/apt,2,t,50.0
52295523,422798059,-4.41858,36.72423,Entire home/apt,2,t,85.0
1105849600091052946,446668777,-4.420344155986767,36.72398523806071,Entire home/apt,2,f,70.0
31748629,126386697,-4.42382,36.71419,Entire home/apt,2,t,85.0
1151936773590880075,399961266,-4.4289716,36.7141272,Entire home/apt,4,t,400.0
701861352072019656,428065882,-4.4209,36.7208,Entire home/apt,2,t,200.0
51874830,382146507,-4.43704,36.71287,Entire home/apt,4,t,115.0
1184612577583664481,79877163,-4.4295379,36.7238422,Private room,5,t,70.0
1107837608951574164,329266025,-4.418858700022535,36.72560036686984,Entire home/apt,9,f,250.0
52250461,138864019,-4.37866,36.72282,Entire home/apt,4,t,60.0
715758596280577318,40571478,-4.4251622,36.7173144,Entire home/apt,4,t,200.0
53610384,269784222,-4.44918,36.69904,Private room,2,f,60.0
46730603,31649041,-4.44487,36.723,Private room,1,f,20.0
1173922046754917329,33721800,-4.3867069,36.72223109999999,Entire home/apt,5,f,160.0
678725895653103548,11224703,-4.46326,36.71053,Entire home/apt,3,f,70.0
1036695641247278732,89705945,-4.411778917389588,36.729350409231095,Entire home/apt,6,t,555.0
567197678880468536,2477923,-4.422022,36.717407,Entire home/apt,6,t,168.0
13445715,12959608,-4.41702,36.72441,Entire home/apt,5,f,144.0
1067777679786845074,117748581,-4.413446599999999,36.7255873,Entire home/apt,4,f,100.0
24249356,2957440,-4.42426,36.7308,Private room,2,f,35.0
32688782,78910335,-4.41479,36.73065,Entire home/apt,8,f,230.0
43591775,23300642,-4.42162,36.72454,Entire home/apt,4,t,68.0
1158081830679650901,577948392,-4.41606,36.72483,Entire home/apt,5,t,130.0
44010395,352514710,-4.3482,36.72242,Entire home/apt,6,f,160.0
50653676,409279835,-4.44885,36.69625,Entire home/apt,4,f,90.0
1175515871308659624,63385507,-4.47757679060339,36.64868301636699,Entire home/apt,4,t,1300.0
778060321649764749,7082899,-4.40942,36.72725,Private room,2,t,40.0
867253204580770384,79418042,-4.4203672,36.7261696,Entire home/apt,2,t,90.0
904758878213523652,433266407,-4.42742,36.72214,Private room,2,t,206.0
998396780561943978,317065206,-4.4391619,36.7282792,Private room,2,t,70.0
1144892986154338882,257531397,-4.375772588554496,36.72328422627909,Entire home/apt,4,t,230.0
1002054874046796096,16135283,-4.3807759460327045,36.72175500921768,Entire home/apt,2,f,50.0
893956976040959311,317065206,-4.4367608,36.7192549,Entire home/apt,6,t,90.0
11257848,31088953,-4.3736,36.72115,Entire home/apt,2,f,90.0
50783348,146243868,-4.38598,36.80981,Private room,4,t,164.0
10964253,12762864,-4.43463,36.71283,Private room,1,f,18.0
666551949700076115,92807180,-4.42214,36.72098,Entire home/apt,6,t,250.0
1189033601427055682,586249512,-4.4189022,36.7256481,Entire home/apt,4,t,500.0
858501303932825096,111975119,-4.42102,36.72135,Entire home/apt,4,t,500.0
48734262,336339051,-4.356613159179688,36.720951080322266,Entire home/apt,4,t,52.0
1151483405717060484,31673943,-4.433845,36.72169969999999,Private room,1,t,28.0
965878325017942935,145604096,-4.409848004579544,36.71915831532728,Private room,2,f,55.0
1152716033478269499,109034785,-4.37212,36.72309,Entire home/apt,5,f,165.0
1075295844736119630,481370951,-4.3560814,36.7184377,Entire home/apt,4,t,110.0
663620721918739405,336339051,-4.3567272,36.7208765,Entire home/apt,5,t,55.0
12341217,31088953,-4.3736,36.72115,Entire home/apt,3,f,60.0
999138896563553972,40570361,-4.4111159,36.72907780000001,Private room,2,f,2600.0
612042486472078354,455744007,-4.44436,36.69794,Entire home/apt,4,f,80.0
876481767821022208,154343892,-4.436839073896408,36.69855134389401,Entire home/apt,6,t,240.0
695050975333782507,250112582,-4.35942,36.72245,Entire home/apt,6,t,162.0
1115674190031235701,567012379,-4.409207520044339,36.720819828737255,Entire home/apt,4,t,159.0
817126553731696180,131877957,-4.420751,36.7305179,Entire home/apt,6,t,60.0
752523731216927771,15338230,-4.42971,36.71164,Entire home/apt,3,t,63.0
49374182,19957169,-4.42721417429652,36.71079120716191,Entire home/apt,2,t,89.0
1139622492685125203,223186286,-4.434696027248418,36.70317397424972,Entire home/apt,5,t,105.0
892506201848565033,89705945,-4.428608336644592,36.70867170379477,Entire home/apt,5,f,76.0
25481677,3298879,-4.37916,36.72297,Entire home/apt,2,t,89.0
41130469,22947028,-4.409199208563612,36.71927375006783,Entire home/apt,2,t,95.0
52470425,16899603,-4.44301,36.69731,Private room,1,f,25.0
1182487044391392198,504611516,-4.411891,36.7274204,Entire home/apt,5,t,120.0
693397692081572425,14451033,-4.37977,36.72322,Entire home/apt,4,f,225.0
43879707,157524315,-4.42386,36.73002,Entire home/apt,6,t,250.0
949657451531557083,529580749,-4.4112862,36.7173185,Entire home/apt,4,t,125.0
47867321,8342062,-4.43775,36.71758,Entire home/apt,6,f,110.0
689742650670873710,80225433,-4.42471,36.72238,Entire home/apt,4,t,280.0
979814906363322164,144438902,-4.4427406940686565,36.696845738490296,Private room,2,f,50.0
1534533,4921828,-4.38305,36.72278,Entire home/apt,2,t,89.0
1139170852501266981,573330660,-4.4462208,36.6988414,Entire home/apt,5,f,135.0
23684885,173942522,-4.40907,36.71949,Entire home/apt,4,f,70.0
989298853890796741,539113644,-4.4082438,36.7211552,Entire home/apt,6,f,270.0
34811272,145773725,-4.43222,36.72049,Entire home/apt,4,t,85.0
53445185,89812313,-4.40918,36.71818,Entire home/apt,3,t,80.0
1175117720119795164,355908013,-4.411423547607557,36.71806419414922,Entire home/apt,6,f,330.0
1117204351074342834,272059459,-4.4183998,36.7251833,Entire home/apt,4,t,74.0
52623897,229539174,-4.35056,36.72012,Entire home/apt,3,t,60.0
50774156,21571675,-4.36214,36.73551,Entire home/apt,10,f,850.0
1121062266555409019,40575565,-4.450125654756272,36.69731721733562,Entire home/apt,2,t,75.0
917834953180520149,45221462,-4.5498786,36.7253542,Entire home/apt,9,f,240.0
54240622,45306313,-4.42164,36.73301,Private room,2,f,46.0
49586133,399983594,-4.43632,36.70606,Private room,1,t,18.0
863648319723507428,508826705,-4.42252,36.73669,Private room,2,f,60.0
806491225145420408,84259351,-4.41112,36.71768,Entire home/apt,4,t,125.0
23253864,2477923,-4.40974,36.72108,Entire home/apt,2,t,82.0
573740983992372502,445800225,-4.411498,36.717064,Entire home/apt,2,f,95.0
51677450,126429738,-4.42699,36.71088,Entire home/apt,4,t,179.0
1136996875043906139,572389355,-4.444693510369414,36.71677848636667,Entire home/apt,5,f,90.0
963127745283910650,533142150,-4.439693403689519,36.70265280889258,Entire home/apt,4,f,100.0
924610580098855355,182896019,-4.4423457,36.7004978,Entire home/apt,4,t,130.0
37874750,61711841,-4.42668,36.72591,Private room,3,f,90.0
53883996,111975730,-4.43066,36.72588,Entire home/apt,3,f,70.0
798602648821584990,24525026,-4.432188123464584,36.7088107735691,Private room,1,f,21.0
47813038,200181248,-4.43646,36.71499,Entire home/apt,3,f,151.0
43873590,175668869,-4.44115,36.69724,Entire home/apt,6,t,125.0
569237001005836026,16981595,-4.4251,36.72667,Entire home/apt,4,t,60.0
688839237137388158,22358804,-4.41737,36.72035,Entire home/apt,4,t,89.0
927537298550479176,517907328,-4.437211230397224,36.70565166462579,Entire home/apt,5,t,70.0
45023145,89812313,-4.42451,36.72599,Entire home/apt,5,t,70.0
49680020,299018801,-4.41683,36.72472,Entire home/apt,4,f,80.0
904126879528990022,459701892,-4.4149664,36.7263705,Entire home/apt,5,t,100.0
557707432063453627,197972732,-4.422061,36.727612,Entire home/apt,2,f,90.0
664853001254547819,21521353,-4.42407,36.72245,Entire home/apt,4,t,250.0
54401877,22371898,-4.41971,36.72188,Entire home/apt,2,t,60.0
13599747,4739907,-4.41865,36.7207,Entire home/apt,4,t,69.0
1108440073994577066,24525026,-4.4131653,36.7282876,Private room,2,f,22.0
924059348587432729,513244554,-4.423062,36.7236498,Entire home/apt,2,t,81.0
938777382010951286,21521353,-4.421177999999999,36.7230949,Entire home/apt,2,t,250.0
50883846,17499500,-4.42156,36.71936,Entire home/apt,4,f,55.0
622409594808278211,278821830,-4.423293,36.719929,Entire home/apt,6,t,120.0
19689070,3298879,-4.41387,36.72615,Entire home/apt,2,t,126.0
930263394719272649,264904966,-4.42303,36.71913,Entire home/apt,4,f,130.0
544879148237956154,2477923,-4.422022,36.717407,Entire home/apt,6,t,159.0
850789788658917356,500802995,-4.418212473392487,36.72215991670529,Entire home/apt,4,t,80.0
43591642,23300642,-4.42059,36.72065,Entire home/apt,3,t,99.0
43994707,315205730,-4.42142,36.72258,Entire home/apt,2,t,70.0
1175427892750018465,191939936,-4.42644661273903,36.72305751707755,Entire home/apt,3,t,110.0
734667357605231160,177866002,-4.424631199999999,36.7210145,Entire home/apt,4,f,78.0
945373675550457751,528375695,-4.42338018669513,36.72489853870513,Entire home/apt,4,t,200.0
554081845030396051,94173177,-4.43983,36.69545,Entire home/apt,6,t,131.0
52188391,252959314,-4.41778,36.72305,Private room,2,t,31.0
33072050,4841998,-4.44309,36.70305,Entire home/apt,16,f,200.0
26516802,57756025,-4.42321,36.71494,Entire home/apt,8,t,250.0
51455692,17330820,-4.425175842611085,36.73000372138959,Entire home/apt,3,t,90.0
18156753,8544512,-4.43579,36.72612,Entire home/apt,4,t,74.0
22926369,89705945,-4.41454,36.73308,Entire home/apt,6,t,90.0
51157140,94173177,-4.42352,36.71573,Entire home/apt,12,t,178.0
1115042476146658375,561469398,-4.419697490213019,36.721757192255886,Entire home/apt,6,t,840.0
52650110,152016953,-4.42319,36.72387,Entire home/apt,3,t,48.0
983175522374515741,233811452,-4.42023767638512,36.723347696753926,Private room,4,t,35.0
1055083714490779174,23441165,-4.417749251666047,36.7262836592394,Private room,2,t,500.0
23336118,126386697,-4.41791,36.72307,Entire home/apt,2,t,100.0
686670798117405791,335772675,-4.423730000000001,36.7181,Entire home/apt,4,f,180.0
51949595,152016953,-4.41908,36.72617,Entire home/apt,4,t,60.0
644765151391649220,152016953,-4.422,36.72154,Entire home/apt,4,t,63.0
48180516,92413558,-4.41926,36.72348,Entire home/apt,6,t,150.0
744581928439575513,94173177,-4.41965,36.72429,Entire home/apt,8,t,140.0
856411708055823572,507274875,-4.42870083357232,36.71180184793242,Entire home/apt,5,t,250.0
1004096284072247508,250112582,-4.41995,36.73677,Entire home/apt,12,t,139.0
50170626,404900960,-4.42851,36.73712,Private room,2,f,26.0
954864833591571488,704931,-4.49288,36.74293,Entire home/apt,3,t,95.0
1135386307364435848,18185163,-4.426390171053554,36.730791119269135,Entire home/apt,4,f,175.0
1150558365474830648,89812313,-4.4268255,36.73035530000001,Entire home/apt,2,t,160.0
1027213773320642653,165640139,-4.4176524986564285,36.73083817263,Private room,2,t,20.0
41361621,317065206,-4.39282,36.72455,Entire home/apt,4,t,80.0
1163558473238227767,577695266,-4.423227799999999,36.7302609,Entire home/apt,4,t,100.0
988271346539584063,45749342,-4.436636872840711,36.72561482486258,Entire home/apt,2,t,88.0
673943669153953423,89812313,-4.41744,36.7251,Entire home/apt,2,t,120.0
860509269312514964,458231954,-4.41,36.72742,Private room,1,f,100.0
720110925411046078,80225433,-4.42141,36.72057,Entire home/apt,5,t,100.0
20197996,16650042,-4.47097,36.72192,Entire home/apt,5,t,50.0
26131624,11318862,-4.41932,36.72141,Entire home/apt,5,f,170.0
1117220258258475985,552865894,-4.424087,36.7232703,Entire home/apt,5,f,109.0
1013521434845936988,543234924,-4.413875993966228,36.72772992850941,Entire home/apt,6,t,175.0
701863074077609964,428065882,-4.42093,36.72226,Entire home/apt,2,t,200.0
588878414318415104,80225433,-4.35394,36.72807,Entire home/apt,4,t,70.0
1015747607077945817,544527314,-4.4394229292469145,36.7277106549361,Private room,1,f,1000.0
1120300716913820471,2904820,-4.4191132,36.73252230000001,Private room,2,f,78.0
894646052451287380,97079426,-4.36642,36.72173,Private room,1,f,35.0
567197665567741309,2477923,-4.422022,36.717407,Entire home/apt,6,t,168.0
808428493544518996,403721006,-4.41375,36.72588,Entire home/apt,2,f,100.0
818748109543043338,499357030,-4.4191401824355125,36.72485799822376,Entire home/apt,2,t,76.0
892550960169629430,324236176,-4.42288,36.71817,Entire home/apt,8,f,180.0
989926449872668135,22371898,-4.429675434274887,36.72270595751713,Entire home/apt,2,t,60.0
51900320,80225433,-4.36679,36.72025,Entire home/apt,4,t,70.0
978910253240574766,518733463,-4.436496036141886,36.70198379334717,Private room,4,f,100.0
39170553,299707679,-4.43747,36.71413,Entire home/apt,4,f,45.0
836786498587133971,277663300,-4.40986,36.72922,Private room,2,t,59.0
988947997547827187,431239042,-4.43669,36.70213,Entire home/apt,2,t,160.0
1129487617553575274,223186286,-4.442097975505291,36.69992433798923,Entire home/apt,6,t,129.0
552216382895087303,282734106,-4.43282,36.70845,Entire home/apt,6,t,240.0
1117244319632169059,89812313,-4.4362216,36.7188935,Entire home/apt,6,t,140.0
1187849542779396332,585925943,-4.417871728916029,36.74129522640944,Entire home/apt,2,t,80.0
1097143369349710672,563010160,-4.422635927084954,36.722170396572345,Entire home/apt,3,t,90.0
22919187,56760015,-4.37654,36.72086,Entire home/apt,2,t,105.0
1025836108592558575,545041476,-4.428593294838788,36.71006833981068,Shared room,2,t,46.0
894085925069735082,316795838,-4.40826,36.71814,Entire home/apt,6,t,1000.0
48675398,11778619,-4.42699,36.72315,Entire home/apt,4,f,90.0
1107171013693579186,156228684,-4.425257295370102,36.7233351003175,Private room,2,f,49.0
826234581101782275,382146507,-4.41929,36.72341,Entire home/apt,4,t,80.0
1030280832703923346,547667464,-4.4131741552344605,36.72668071491699,Private room,2,f,100.0
596422678980981703,22371898,-4.41039,36.71666,Entire home/apt,2,t,100.0
34571853,76605929,-4.46188,36.71877,Entire home/apt,5,t,65.0
719619013541206854,89812313,-4.43546,36.71948,Entire home/apt,4,t,120.0
13638745,74965400,-4.43486,36.72427,Private room,3,t,38.0
1151186387443054134,449671063,-4.436547326983639,36.70160587197509,Entire home/apt,5,t,111.0
708596686085162626,6686185,-4.4402623,36.7090734,Private room,2,f,35.0
1061707045544028551,544079567,-4.360968492857612,36.7187011793785,Entire home/apt,3,f,100.0
1032309433664997867,167730931,-4.419502626319561,36.72381343992827,Entire home/apt,4,t,95.0
1161556654367924858,94173177,-4.41796885262358,36.72393622718605,Entire home/apt,4,t,2000.0
21466209,127195773,-4.43297,36.72394,Entire home/apt,4,f,60.0
928682341487067240,71144892,-4.419050053967284,36.72333899199531,Entire home/apt,3,f,180.0
889827354293321104,397053855,-4.42418,36.71921,Entire home/apt,5,t,92.0
18942350,130723584,-4.42539,36.71828,Entire home/apt,3,t,80.0
981690066367860269,453777166,-4.424819153544601,36.71845414004751,Entire home/apt,4,t,590.0
564188497652844409,417642887,-4.42491,36.719543,Entire home/apt,6,t,90.0
724661650127691421,481148722,-4.354909300000001,36.7181499,Entire home/apt,4,t,90.0
920275971522151215,497972311,-4.445624984800816,36.72168826790453,Entire home/apt,6,f,100.0
688345729423252938,473802131,-4.43924,36.71298,Entire home/apt,3,t,125.0
854035884106583736,170504972,-4.36777,36.72524,Entire home/apt,4,f,115.0
51852822,56792861,-4.44117,36.70058,Private room,2,t,30.0
843293283415205186,130971146,-4.43788,36.70085,Private room,2,f,46.0
776696280697476250,466918124,-4.36905,36.72045,Entire home/apt,8,t,200.0
696093316516112020,309456528,-4.355,36.71899,Entire home/apt,8,t,275.0
658689652846911434,38597712,-4.415442600529,36.73465286336813,Entire home/apt,5,t,94.0
18004790,41450936,-4.36043,36.7223,Entire home/apt,2,t,160.0
9829686,50626581,-4.41413,36.72937,Entire home/apt,2,f,85.0
721591944166240875,278821830,-4.4219567,36.7225087,Entire home/apt,4,f,1300.0
26767105,4376916,-4.404276132583613,36.72118580266186,Entire home/apt,2,t,105.0
863366221495850271,29938856,-4.40871,36.71873,Entire home/apt,1,f,45.0
1135379025708194553,46728235,-4.427403329262056,36.724733148488255,Entire home/apt,4,f,123.0
786891575901012655,298633288,-4.438915699475103,36.72066028609733,Entire home/apt,6,t,75.0
1183269535053439587,415234854,-4.414707017210885,36.73050511941623,Entire home/apt,4,f,180.0
1094765428388218655,130543121,-4.418928442049054,36.73674632249009,Entire home/apt,6,f,150.0
1175391139701023578,14259034,-4.431392752500641,36.70823663874645,Private room,2,f,45.0
1028287134862066005,278821830,-4.4184701,36.730823,Entire home/apt,4,t,1500.0
19224453,129038326,-4.42296,36.71975,Entire home/apt,2,t,85.0
1111656801732911408,432581747,-4.4383736,36.7125903,Entire home/apt,6,t,129.0
33487294,252333094,-4.42126,36.7493,Entire home/apt,14,t,200.0
20209549,69011463,-4.410732835796089,36.727239698247416,Entire home/apt,2,f,80.0
823907029125439869,87733940,-4.411462359130383,36.71686314257798,Entire home/apt,4,t,80.0
43796118,195417803,-4.41114,36.71843,Entire home/apt,4,f,95.0
20020916,142166244,-4.43243,36.72295,Private room,2,t,60.0
1132540820362821111,143470076,-4.4228333,36.7395786,Entire home/apt,5,t,212.0
15067371,46639025,-4.40945,36.71749,Entire home/apt,6,t,180.0
34807725,262364017,-4.30062,36.81842,Entire home/apt,9,f,132.0
39014161,16644573,-4.43654,36.70443,Private room,1,f,25.0
777921671154411223,250112582,-4.44426,36.72146,Entire home/apt,6,t,74.0
584539122055233322,30522072,-4.43736,36.71177,Entire home/apt,4,t,70.0
790505119365551089,115528688,-4.3991166,36.7274813,Entire home/apt,2,t,110.0
594052285933880785,128144305,-4.4344,36.72492,Entire home/apt,6,f,99.0
21292519,126386697,-4.43108,36.71366,Entire home/apt,6,t,100.0
882631045462065035,489741245,-4.423362,36.7487844,Private room,1,f,30.0
51442533,317065206,-4.43664,36.69943,Entire home/apt,4,t,90.0
991282999199525269,539553717,-4.421075700524894,36.72658681035026,Entire home/apt,6,t,200.0
1130982615667001595,464096598,-4.410646569762881,36.72643091759978,Entire home/apt,4,f,130.0
1091935657131988471,309456528,-4.411654317596578,36.71655732429439,Entire home/apt,3,t,200.0
685208334367880476,473052478,-4.4294,36.71982,Entire home/apt,4,t,100.0
1153066856457901380,570229,-4.4397936380357095,36.72121520116233,Entire home/apt,3,t,50.0
735191634958636426,126429738,-4.42296,36.72058,Entire home/apt,2,t,125.0
597015583542257371,278821830,-4.430965,36.723667,Entire home/apt,4,t,120.0
1126768348339451335,32594491,-4.3558606,36.7217876,Entire home/apt,2,t,130.0
49883069,402266396,-4.36214,36.72036,Entire home/apt,2,t,81.0
892679575117408988,278821830,-4.4177065,36.7318599,Entire home/apt,5,t,1000.0
858335757664101663,309456528,-4.357864866270447,36.719593743290766,Entire home/apt,5,t,200.0
31649557,172327669,-4.3792154,36.7223706,Entire home/apt,12,f,495.0
762834929063179265,243540079,-4.41402,36.72692,Private room,2,f,45.0
598459188402895078,452871190,-4.356480091810226,36.72003335754596,Entire home/apt,4,t,65.0
1111648064683615648,298633288,-4.3635543,36.7212755,Entire home/apt,6,t,75.0
942755928338366995,102117,-4.376755199896584,36.7230665613884,Entire home/apt,4,t,150.0
574640237309927730,447759755,-4.42533,36.727032,Entire home/apt,2,t,59.0
930260530640855634,334881669,-4.4351918,36.7223011,Entire home/apt,2,t,59.0
983835592141967005,278821830,-4.4249965,36.7292357,Entire home/apt,4,t,1500.0
583145152904320601,449495528,-4.368269,36.721874,Entire home/apt,6,f,150.0
1050560480746233405,298633288,-4.3596702,36.7205682,Entire home/apt,2,t,55.0
1018115474884248070,460391145,-4.430899596816288,36.72207860897124,Entire home/apt,4,t,1180.0
15835869,102552567,-4.4449,36.69747,Entire home/apt,5,f,79.0
1071810440332887485,512959699,-4.437805,36.6989573,Entire home/apt,4,f,199.0
932470040143327492,298633288,-4.432136499999999,36.7237176,Entire home/apt,3,t,72.0
1118879348161383256,252959314,-4.424200059444685,36.72635642292263,Private room,2,t,31.0
35418479,8544512,-4.42452,36.71816,Entire home/apt,4,t,134.0
1062221512145167816,309456528,-4.431836636270839,36.72621421503988,Entire home/apt,4,t,150.0
1118901756603858988,252959314,-4.424597777402254,36.72716574048844,Private room,2,t,26.0
1115674354734860711,567012379,-4.411164595917616,36.72012152074963,Entire home/apt,4,t,159.0
1131092961255148585,460391145,-4.43137,36.72271,Entire home/apt,2,t,1393.0
1118040717329512445,40922171,-4.4356392,36.7089398,Entire home/apt,4,t,150.0
26556131,89660355,-4.41414,36.71619,Private room,2,t,75.0
2343063,11931754,-4.4197,36.72609,Entire home/apt,2,t,45.0
805552230009897464,59902915,-4.411687726458742,36.72739090951598,Entire home/apt,4,t,150.0
25262201,190855352,-4.44541,36.71496,Entire home/apt,3,t,100.0
50273100,21521353,-4.438597202301025,36.7018928527832,Entire home/apt,6,t,200.0
19938934,141293059,-4.41174,36.71881,Entire home/apt,5,f,89.0
1150864262082199864,143993383,-4.438360423703831,36.70547081127015,Entire home/apt,6,f,80.0
785265972324564212,83885748,-4.43144,36.71241,Entire home/apt,3,f,125.0
17612221,101861441,-4.41177,36.71803,Entire home/apt,6,f,180.0
991361276901127280,539554971,-4.437663371790174,36.70585877454264,Entire home/apt,4,f,110.0
602927366520965112,418154545,-4.4324,36.72206,Entire home/apt,4,f,84.0
925470763784353589,460391145,-4.431603050662615,36.721357794800575,Entire home/apt,3,t,1000.0
753252,3912651,-4.35463,36.71801,Entire home/apt,4,t,80.0
42373544,126386697,-4.38967,36.72312,Entire home/apt,4,t,100.0
961314210249382921,532682564,-4.5490412,36.7139422,Entire home/apt,5,f,100.0
976887984748633708,40618169,-4.4289687,36.7264407,Private room,2,f,24.0
53424210,126386697,-4.41192,36.71656,Entire home/apt,2,t,70.0
53809310,84879222,-4.35785,36.72003,Entire home/apt,3,f,69.0
1126060660074965998,32594491,-4.3558606,36.7217876,Entire home/apt,2,t,130.0
889218323491696076,32359335,-4.3987,36.72711,Entire home/apt,4,t,120.0
1046966077658045805,544263779,-4.438548143953085,36.71393647488148,Entire home/apt,4,t,117.0
46812296,13161816,-4.359,36.71924,Entire home/apt,5,t,103.0
1119595159243546523,334881669,-4.4351918,36.7223011,Entire home/apt,2,t,80.0
1162813476006986784,576330493,-4.453320234922739,36.694970502195375,Entire home/apt,5,f,125.0
756979926834165938,78650682,-4.425154399999999,36.7257653,Private room,1,f,59.0
707772696197507117,33887636,-4.41153,36.72496,Entire home/apt,4,f,90.0
859390641880170682,298633288,-4.445183,36.701857,Entire home/apt,4,t,70.0
598031396397090522,432494095,-4.41435,36.729733,Entire home/apt,2,f,134.0
633056163782042153,354248735,-4.41691,36.73517,Entire home/apt,4,t,107.0
1172215994878281288,309456528,-4.43410960145293,36.72194596537532,Entire home/apt,4,t,250.0
912232653852510062,317065206,-4.4461682,36.6984779,Entire home/apt,6,t,95.0
939269820122862025,526770820,-4.4377532,36.6983723,Entire home/apt,4,f,150.0
3197401,15780021,-4.40758,36.72518,Entire home/apt,6,f,72.0
26459957,97891498,-4.432079601750055,36.72262044243973,Entire home/apt,4,t,60.0
915591487838673408,61052007,-4.4147182767396576,36.732730038076674,Entire home/apt,4,f,120.0
672356983138209769,5972379,-4.356842482892285,36.71806128976446,Entire home/apt,6,f,100.0
10472473,53703877,-4.42656,36.71852,Private room,2,f,38.0
37775959,5490522,-4.43554,36.70211,Private room,4,f,32.0
1108659927784546287,570229,-4.435888497808278,36.72401506003113,Entire home/apt,8,t,100.0
1064254313801822532,4100714,-4.44211,36.72306,Entire home/apt,3,f,53.0
1083237269183024859,153918632,-4.435290168659,36.712320304799,Entire home/apt,4,t,312.0
652559213123580380,412707073,-4.446971453726292,36.71872724037058,Entire home/apt,4,f,90.0
1182006494164954266,576248696,-4.423944811732976,36.7197026185204,Private room,1,f,59.0
638881508830324398,137535621,-4.42529,36.72012,Entire home/apt,7,f,200.0
634661416985331758,52119429,-4.427989953287594,36.71394150877548,Private room,2,t,58.0
48053571,282684389,-4.41632,36.73338,Entire home/apt,6,t,130.0
1100477422863529655,298633288,-4.433862200000001,36.7208111,Entire home/apt,4,t,55.0
1087357123833819874,21521353,-4.4343188,36.7216821,Entire home/apt,6,t,500.0
53390187,94173177,-4.41101,36.71852,Entire home/apt,2,t,65.0
1100586605938259470,42414276,-4.38204,36.72485,Entire home/apt,3,t,110.0
1188500330118152086,252959314,-4.424318389027941,36.72630230551263,Private room,2,t,39.0
46189552,257167149,-4.43163,36.82122,Entire home/apt,12,f,291.0
21644738,157524315,-4.40996,36.72575,Entire home/apt,6,t,250.0
37543860,283560692,-4.58237,36.744,Entire home/apt,6,f,125.0
919487929184424686,521414556,-4.4342654,36.7243524,Entire home/apt,4,f,80.0
3270406,10147055,-4.43662,36.70149,Entire home/apt,8,f,80.0
27382952,159924976,-4.4607,36.7184,Entire home/apt,4,t,1000.0
661501715159431416,30522072,-4.41967,36.73322,Entire home/apt,2,t,80.0
20447249,145938159,-4.44111,36.70267,Entire home/apt,5,f,110.0
1107132782183477311,88472750,-4.425617803300807,36.72952743893618,Entire home/apt,4,f,130.0
1135540822490370969,405972996,-4.428206607552214,36.72600683925721,Entire home/apt,4,f,95.0
861424416361083422,94736627,-4.42195,36.72038,Entire home/apt,5,t,926.0
678372690497865241,453084153,-4.4411622,36.715543,Entire home/apt,4,f,105.0
50342319,10147055,-4.43548,36.70877,Entire home/apt,6,f,115.0
52805511,46728235,-4.42659,36.7253,Entire home/apt,2,f,100.0
33394549,94230338,-4.42668,36.726,Entire home/apt,4,f,60.0
912236807460816731,91431043,-4.4422895,36.6966661,Entire home/apt,6,t,350.0
25705394,94173177,-4.41127,36.71731,Entire home/apt,4,t,70.0
1133078405308268677,225446428,-4.411136845308503,36.716338061214174,Entire home/apt,3,t,100.0
14138882,85334361,-4.43669,36.70055,Entire home/apt,4,f,90.0
628736216219916282,317065206,-4.41007,36.71866,Entire home/apt,4,t,80.0
876696441561216027,298633288,-4.443376199999999,36.7096392,Entire home/apt,5,t,70.0
886858053843601654,475655250,-4.4395714,36.7109023,Entire home/apt,4,f,120.0
1125939867160482806,96380726,-4.441871903836727,36.71825773141548,Private room,2,f,50.0
822967644844249246,456302898,-4.421019,36.720845,Entire home/apt,2,t,160.0
3396940,16712929,-4.42827,36.72537,Entire home/apt,2,t,67.0
919221726728084849,46728235,-4.4278179,36.7251352,Entire home/apt,2,f,80.0
25706436,94173177,-4.41068,36.71778,Entire home/apt,2,t,65.0
760727678205434140,483863108,-4.4239052,36.7261697,Entire home/apt,4,t,130.0
29976026,126386697,-4.42376,36.72714,Entire home/apt,4,t,100.0
648892157133481226,317065206,-4.41195,36.71852,Entire home/apt,6,t,95.0
28452397,94173177,-4.41103,36.71905,Entire home/apt,6,t,140.0
519346249563991193,10390988,-4.41865,36.72551,Entire home/apt,2,t,103.0
805438264858676161,496597401,-4.4218639,36.7228352,Entire home/apt,2,f,90.0
42058092,333355438,-4.4666,36.72217,Private room,2,f,40.0
50925039,21521353,-4.43802,36.7197,Entire home/apt,6,t,200.0
924435304180238378,46728235,-4.428489640469984,36.72057307174779,Entire home/apt,4,f,100.0
1092609266449984862,89350028,-4.4293627,36.7233583,Entire home/apt,4,t,104.0
1116594913435826885,157524315,-4.4253582543496135,36.72822952390718,Entire home/apt,8,t,250.0
944082255319951969,278821830,-4.428516,36.7238948,Entire home/apt,4,t,1300.0
965774546011713799,46728235,-4.428346602316017,36.72449019769921,Entire home/apt,2,f,80.0
1081707910748843174,278821830,-4.4290454,36.7240812,Entire home/apt,3,t,1500.0
